S.No.,State,City,Category,Alcohol,Hotel Name,Address,Start Date,Expiry Date,Total Rooms,user_id,price
955,Maharashtra,Mumbai,5 Star,With Alcohol,Intercontinental Marine Drive,29 marine drive Mumbai,08-01-2020,07-01-2025,68,33,9000
956,Maharashtra,Mumbai,5 Star,With Alcohol,Ramada Plaza Palm Grove,135 Netaji Subhash Road Churchgate Mumbai,16-07-2021,15-07-2026,59,33,9000
957,Maharashtra,Mumbai,5 Star,With Alcohol,SUN N SAND HOTEL,Juhu Beach Juhu Mumbai,08-03-2020,07-03-2025,115,33,9000
958,Maharashtra,Mumbai,5 Star,With Alcohol,The Resort,"39 Juhu Beach, Mumbai",11-02-2021,10-02-2026,120,33,9000
959,Maharashtra,Mumbai,5 Star,With Alcohol,"Ramada Navi Mumbai,Saikripa Foods Services Pvt.Ltd","Aksa Beach Madh Marve Road, Malad West Mumbai 400095",23-10-2018,22-10-2023,94,33,9000
960,Maharashtra,Navi Mumbai,5 Star,With Alcohol,"Blue Diamond, Pune","156-Milienium Business Park, MIDC, Sector-2 Mahape , Navi Mumbai-400710 Navi Mumbai",08-03-2020,07-03-2025,99,33,9000
961,Maharashtra,Pune,5 Star,With Alcohol,J W MARRIOTT,"11, Koregaon Road",08-04-2020,07-04-2025,110,33,9000
962,Maharashtra,Pune,5 Star,With Alcohol,NOVOTEL HOTEL,"Senapati Bapat Rd, Laxmi Society, Model Colony, Shivajinagar, Pune, Maharashtra 411053",24-12-2022,23-12-2027,418,33,9000
963,Maharashtra,Pune,5 Star,With Alcohol,The Ritz Carlton Pune,"SURVEY NO-30.3, 31.1 AND 2A,VADGAON SHERI, NAGAR ROAD, VIMAN NAGAR, PUNE",11-02-2021,10-02-2026,223,33,9500
964,Maharashtra,Pune,5 Star,With Alcohol,Balaji sarovar premiere,"S.No.103, C.T.S.No. 1934 to 1943 Air Port Road, Yerwada, Pune City, Pune - 411 006 ",24-12-2022,23-12-2027,198,33,9500
965,Maharashtra,Solapur,5 Star,With Alcohol,Swosti Premium Ltd.,"Aasara chowk,hotgi road Solapur 413224",11-07-2019,10-07-2024,129,33,9500
966,Odisha,Bhubaneswar*,5 Star,With Alcohol,"Vivanta Bhubneshwar DN Square, Unit of: Lifeline Multi-Ventures Private Limited","P1,jaydv Vihar Bhubaneswar*",05-03-2019,04-03-2024,147,33,9500
967,Odisha,Bhubaneswar*,5 Star,With Alcohol,WELCOMHOTEL BHUBANESWAR,"IDCO Plot No. 1A, Bhagabanpur Industrial Estate, Patrapara Bhubaneswar*",25-03-2022,24-03-2027,136,33,9500
968,Odisha,Bhubaneswar*,5 Star,With Alcohol,WelcomHotel Amritsar,"D1, Dumduma, Bhubaneswar, Khordha, Odisha - 751019",26-05-2022,25-05-2027,107,33,9500
969,Punjab,Amritsar,5 Star,With Alcohol,ABC SITES PRIVATE LIMITED,"Khasra No. 220M, Raja ki Kothi, Village Rajasansi, Tehsil Ajnala, Amritsar",22-09-2021,21-09-2026,101,33,9500
970,Punjab,Zirakpur,5 Star,With Alcohol,Park Plaza Zirakpur - Chandigarh,"Holiday Inn Chandigarh Zirakpur, Raksha Business Centre, Ambala Chandigarh Highway, Zirakpur, Punjab-140603",26-10-2022,25-10-2027,131,33,9500
971,Punjab,Zirakpur,5 Star,With Alcohol,HOLIDAY INN JAIPUR CITY CENTRE,"Chandigarh Ambala Road, Zirakpur, Dist - Mohali",26-09-2018,25-09-2023,104,33,9500
972,Rajasthan,Jaipur,5 Star,With Alcohol,Hotel Mansingh,"1, SARDAR PATEL MARG, NEAR NEHRU SAHKAR BHAWAN, C-SCHEME, 22 GODAM CIRCLE",25-07-2022,24-07-2027,172,33,9500
973,Rajasthan,Jaipur,5 Star,With Alcohol,Hotel Royal Orchid (A unit of Ksheer Sagar Developers Pvt. Ltd.),Sansar Chandra Road,09-01-2020,08-01-2025,106,33,9500
974,Rajasthan,Jaipur,5 Star,With Alcohol,INDANA PALACE JAIPUR(A Unit Of Waves Hotels and Estate pvt ltd),"Opp. BSNL Office, Tonk Road Durgapura, ",09-09-2022,08-09-2027,139,33,9500
975,Rajasthan,Jaipur,5 Star,With Alcohol,Trident,"Near Kunda Police Check Post, Kukas, Jaipur Delhi highway, Amer, Jaipur 302028, Rajasthan.",10-06-2019,09-06-2024,118,33,9500
976,Rajasthan,Jaipur,5 Star,With Alcohol,Jaisalmer Marriott Resort Spa,"Amber Fort Road, Opposite Jal Mahal, Jaipur",21-01-2019,20-01-2024,132,33,9500
977,Rajasthan,Jaisalmer,5 Star,With Alcohol,The Oberoi Vanyavilas,"Sam Road, Jaisalmer, Rajasthan-345001",18-08-2022,17-08-2027,137,33,9500
978,Rajasthan,Sawai Madhopur,5 Star,With Alcohol,Trident Udaipur,"Ranthambhore Road, Sawai Madhopur",24-07-2022,23-07-2027,25,33,9500
979,Rajasthan,Udaipur,5 Star,With Alcohol,Grand Chennai by GRT Hotels,"Hari Das Ji Ki Magri, Udaipur, Rajasthan Udaipur",24-12-2022,23-12-2027,142,33,9500
980,Tamil Nadu,Chennai*,5 Star,With Alcohol,Radisson Blu Hotel Chennai City Centre (a Unit of VVA Hotel P Ltd),"120, Sir Thyagaraya Road, T. Nagar",09-06-2020,08-06-2025,133,33,9500
981,Tamil Nadu,Chennai*,5 Star,With Alcohol,RAMADA PLAZA CHENNAI,"No.2,Ethiraj Salai, C-in-C Road, Egmore, Chennai - 600 008, India.",30-11-2022,29-11-2027,162,33,9500
982,Tamil Nadu,Chennai*,5 Star,With Alcohol,"Trident, Chennai","NO 36, SARDAR PATEL ROAD, GUINDY , CHENNAI 600032",22-10-2018,21-10-2023,104,33,9500
983,Tamil Nadu,Chennai*,5 Star,With Alcohol,WELCOMHOTEL COIMBATORE,"124, GST Road Meenambakkam Chennai* Chennai*",01-04-2022,31-03-2027,167,33,9500
984,Tamil Nadu,Coimbatore,5 Star,With Alcohol,The Carlton,"T.S.No.1266-14,Ward(A)1,Block 23 in door No.27 to 30, West Club Road, Coimbatore Coimbatore",15-06-2021,14-06-2026,106,33,9500
985,Tamil Nadu,Kodaikanal,5 Star,With Alcohol,WELCOMHOTEL KENCES PALM BEACH (UNIT OF KENCES CONSTRUCTIONS PRIVATE LIMITED),"Lake Road, Kodaikanal ",02-06-2022,01-06-2027,91,33,9500
986,Tamil Nadu,MAHABALLIPURAM,5 Star,With Alcohol,Marigold By GreenPark,"NO.53, Devaneri Village East Coast Road Mammallapuram",28-03-2019,27-03-2024,94,33,9500
987,Telangana,Hyderabad,5 Star,With Alcohol,Marriott Executive Apartments,"A Unit of Greenpark Hotels and Resorts Ltd., 7-1-25, Greenlands, Begumpet, Hyderabad- 500016",02-11-2020,01-11-2025,181,33,9500
988,Telangana,Hyderabad,5 Star,With Alcohol,Radisson Blu Plaza Hotel Hyderabad Banjara Hills,"Survey No 133, Level 9, SLN Terminus, Besides botanical gardens, Gachibowli, Hyderabad.",24-07-2018,23-07-2023,75,33,9500
989,Telangana,Hyderabad,5 Star,With Alcohol,Radisson Hitec City Hyderabad,"8-2-409, Rd No. 6, Banjara Hills, Hyderabad 500034, India",20-06-2019,19-06-2024,158,33,9500
990,Telangana,HYDERABAD,5 Star,With Alcohol,TAJ DECCAN,"Gachibowli - Miyapur Rd, Chhota Anjaiah Nagar, Gachibowli, Hyderabad, Telangana 500032",15-03-2022,14-03-2027,209,33,9500
991,Telangana,Hyderabad,5 Star,With Alcohol,"VIVANTA BY TAJ - BEGUMPET, HYDERABAD","Road No. 1, Banjara Hills, Hyderabad",20-09-2018,19-09-2023,153,33,9500
992,Telangana,Hyderabad,5 Star,With Alcohol,HOTEL POLO TOWERS,"1-10-147 & 148, MAYURI MARG, BEGUMPET, HYDERABAD",20-09-2018,19-09-2023,181,33,9500
993,Tripura,Agartala,5 Star,With Alcohol,"Trident, Agra","VIP ROAD, KUNJABAN",21-11-2022,20-11-2027,73,33,9500
994,Uttar Pradesh,Agra,5 Star,With Alcohol,The Landmark Hotel,"Fatehabad Road, Agra",15-04-2019,14-04-2024,135,33,9500
995,Uttar Pradesh,Kanpur,5 Star,With Alcohol,Renaissance Lucknow Hotel,"10, The Mall Kanpur",31-07-2019,30-07-2024,125,33,9500
996,Uttar Pradesh,Lucknow*,5 Star,With Alcohol,The Centrum unit of Anahita Hospitality LLP,"D.R. Hotels Pvt. Ltd. Vipin Khand, Gomti Nagar, Lucknow, Uttar Pradesh",04-07-2018,03-07-2023,112,33,9500
997,Uttar Pradesh,Lucknow*,5 Star,With Alcohol,Crowne Plaza,"Pocket-7, Sector-C Sushant Golf City Lucknow ",30-11-2022,29-11-2027,116,33,9500
998,Uttar Pradesh,Noida,5 Star,With Alcohol,Radisson ,"Plot No. H1, Sector - Institutional Green-1, Surajpur Chowk, Kasna Road, Greater Noida, ",25-07-2019,24-07-2024,398,33,9500
999,Uttar Pradesh,Noida,5 Star,With Alcohol,Radisson Hotel Varanasi,Plot no 02 C block Sector 55 Noida UP ,04-02-2019,03-02-2024,88,33,9500
1000,Uttar Pradesh,Varanasi,5 Star,With Alcohol,Radisson Hotel Varanasi,"The Mall Cantonment, Varanasi Uttar Pradesh Varanasi",31-10-2018,30-10-2023,116,33,9500
1001,Uttar Pradesh,Varanasi,5 Star,With Alcohol,SEYFERT SAROVAR PREMIERE,"The Mall, Cantonment",31-10-2018,30-10-2023,116,33,9500
1002,Uttarakhand,Dehradun,5 Star,With Alcohol,MAYFAIR DARJEELING,"HARIDWAR BYPASS ROAD, NEAR ISBT, DEHRADUN",25-02-2019,24-02-2024,68,33,9500
1003,West Bengal,Darjiling,5 Star,With Alcohol,MAYFAIR Himalayan Spa Resort,"THE MALL, OPPOSITE GOVERNOR HOUSE, DARJEELING - 734101, WEST BENGAL",09-03-2021,08-03-2026,53,33,9500
1004,West Bengal,Kalimpong,5 Star,With Alcohol,ALTAIR (A UNIT OF CHOICEST ENTERPRISES LTD),"Upper Cart Road, Near Kalimpong Municipality Office, Kalimpong - 734301. Ph : + 91 - 03552-260101 ",19-02-2021,18-02-2026,68,33,9500
1005,West Bengal,Kolkata,5 Star,With Alcohol,Hotel Hindusthan International ,"ECOCENTRE, GROUND FLOOR LOBBY, 19TH, 20TH AND 21ST FLOOR, EM-4, EM BLOCK, SECTOR-V, SALT LAKE Kolkata:-700091 ",18-02-2020,17-02-2025,23,33,9500
1006,West Bengal,Kolkata,5 Star,With Alcohol,Mukti Projects Limited,"2351, AJC Bose Road, West Bengal ",14-12-2021,13-12-2026,183,33,9500
1007,West Bengal,Kolkata,5 Star,With Alcohol,NOVOTEL KOLKATA HOTEL AND RESIDENCES,"A UNIT OF MUKTI PROJECTS LTD , 17 GARCHA, 1ST LANE , Kolkata",11-02-2021,10-02-2026,92,33,9500
1008,West Bengal,Kolkata,5 Star,With Alcohol,THE WESTIN KOLKATA RAJARHAT (UNIT OF SARGA HOTEL PVT. LTD.,"CF 11 , ACTION AREA - 1C , NEW TOWN , RAJAR HAT ",16-07-2021,15-07-2026,340,33,9500
1009,West Bengal,Kolkata,5 Star,With Alcohol,ZONE BY THE PARK KOLKATA,"AAII CBD 2 NEW TOWN RAJARHAT , KOLKATA , WEST BENGAL700156",03-12-2019,02-12-2024,304,33,9500
1010,West Bengal,Kolkata,5 Star,With Alcohol,Taj Exotica Resorts and Spa Andamans,"Plot NO.DG021, Premises No.39-1111, Action Area-I, New Town, Kolkata-700 156 Kolkata",20-01-2020,19-01-2025,117,33,9500
1011,Andaman And Nicobar,Havelock Island,5 Star,With Alcohol,Novotel Vijayawada Varun,"Radhanagar Beach No. 7, Havelock Island Havelock Island",07-12-2022,06-12-2027,72,33,9500
1012,Andhra Pradesh,Vijayawada,5 Star,With Alcohol,Novotel Visakhapatnam Varun Beach,"Bharathi Nagar ,Main Road, Gunadala, Vijayawada, Andhra Pradesh, Pin-520008, INDIA",09-10-2019,08-10-2024,227,33,9500
1013,Andhra Pradesh,Visakhapatnam,5 Star,With Alcohol,RADISSON BLU RESORT VISAKHAPATNAM A UNIT OF MAG LEISURES,"Sy. No: 15-3-22 & 222, Block No: 4, Nowroji Road, Maharanipeta, Ramakrishna Beach Road, Visakhapatnam Visakhapatnam",30-07-2019,29-07-2024,225,33,9500
1014,Andhra Pradesh,Visakhapatnam,5 Star,With Alcohol,Radisson Blu Hotel Guwahati,"SY NO 106, KARTIKAVANAM, RUSHIKONDA BEACH ROAD VISAKHAPATNAM",24-08-2022,23-08-2027,101,33,9500
1015,Assam,Guwahati,5 Star,With Alcohol,Hotel Lemon Tree Premier (Owned and Developed by KUMAR INFRATRADE ENTERPRISES PVT LTD),"National Highway 37, Gotanagar, Guwahati Guwahati",25-03-2022,24-03-2027,196,33,9500
1016,Bihar,Patna*,5 Star,With Alcohol,HOTEL PATLIPUTRA CONTINENTAL LLP,"PLOT NO.876, EXHIBITION ROAD, NEAR RAM GULAM CHOWK, PATNA Patna*",06-08-2018,05-08-2023,106,33,9500
1017,Bihar,Patna*,5 Star,With Alcohol,JW MARRIOTT CHANDIGARH,"BYPASS CROSSING NEAR ALI NAGAR ROAD, ANISABAD",30-07-2019,29-07-2024,80,33,9500
1018,Chandigarh,Chandigarh*,5 Star,With Alcohol,"The LaLiT, Chandigarh","PLOT NO. 6, SECTOR 35-B, CHANDIGARH",24-07-2018,23-07-2023,164,33,9500
1019,Chandigarh,Chandigarh*,5 Star,With Alcohol,COURTYARD MARRIOTT RAIPUR (A Unit of R.K.Hoteliers and Developers Pvt. Ltd.),Rajiv Gandhi IT Park,24-07-2018,23-07-2023,179,33,9500
1020,Chhattisgarh,Raipur*,5 Star,With Alcohol,"MAYFAIR LAKE RESORT, A UNIT OF MAYFAIR HOTELS AND RESORTS LIMITED","Village Labhandi, N.H.6, Oppsite Indra Gandhi Agriculture Univercity",25-03-2022,24-03-2027,108,33,9500
1021,Chhattisgarh,Raipur*,5 Star,With Alcohol,ANDAZ DELHI ( UNIT OF JUNIPER HOTELS PRIVATE LIMITED),"MAYFAIR LAKE RESORT, SECTOR -24, ATAL NAGAR, ABHANPUR TEHSIL,DISTRICT-RAIPUR, P.S.RAKHI POLICE STATION, CHHATTISGARH-492002",20-01-2021,19-01-2026,124,33,9500
1022,Delhi,Delhi,5 Star,With Alcohol,Hotel Welcom Sheraton,"ASSET-1, AEROCITY, IGI AIRPORT, NEW DELHI- 110037",19-07-2019,18-07-2024,530,33,9500
1023,Delhi,Delhi,5 Star,With Alcohol,ITC MAURYA,"DISTRICT CENTRE , SAKET Delhi",04-09-2018,03-09-2023,220,33,9500
1024,Delhi,Delhi,5 Star,With Alcohol,LE MERIDIEN NEW DELHI,"DIPLOMATIC ENCLAVE, S.P. MARG Delhi Delhi Delhi",11-09-2019,10-09-2024,437,33,9500
1025,Delhi,Delhi,5 Star,With Alcohol,SHANGRI-LA'S EROS HOTEL,"CJ INTERNATIONAL HOTELS LTD, 8, WINDSOR PLACE, JANPATH, NEW DELHI - 110001",17-11-2018,16-11-2023,358,33,9500
1026,Delhi,Delhi,5 Star,With Alcohol,"THE LEELA AMBIENCE CONVENTION HOTEL, DELHI",19 ASHOKA ROAD CONNAUGHT PLACE ,22-09-2021,21-09-2026,324,33,9500
1027,Delhi,Delhi,5 Star,With Alcohol,"THE LEELA PALACE, NEW DELHI","PLOT NO - 01, CBD SHAHDARA Delhi",11-09-2018,10-09-2023,480,33,9500
1028,Delhi,Delhi,5 Star,With Alcohol,The Oberoi New Delhi,"The Leela Palace, Diplomatic Enclave, New Delhi ",26-05-2022,25-05-2027,260,33,9500
1029,Delhi,Delhi,5 Star,With Alcohol,"The Oberoi, New Delhi","Dr. Zakir Hussain Marg, New Delhi-110003, India Delhi",16-10-2018,15-10-2023,220,33,9500
1030,Delhi,Delhi,5 Star,With Alcohol,Eros Hotel ,Dr. Zakir Hussain Marg Delhi Delhi,16-10-2018,15-10-2023,220,33,9500
1031,Delhi,New Delhi,5 Star,With Alcohol,Hyatt Regency Delhi,"""S - 1, American Plaza International Trade Tower"" Nehru Place New Delhi New Delhi",22-07-2020,21-07-2025,216,33,9500
1032,Delhi,New Delhi,5 Star,With Alcohol,Jaypee Vasant Continental,"Asian Hotels (North) Limited,Bhikaji Cama Place,MG Marg,",09-03-2021,08-03-2026,1024,33,9500
1033,Delhi,New Delhi,5 Star,With Alcohol,JW MARRIOTT HOTEL,"Basant Lok, Vasant Vihar, New Delhi - 10 057 New Delhi",18-02-2021,17-02-2026,119,33,9500
1034,Delhi,New Delhi,5 Star,With Alcohol,Radisson Blu Plaza Hotel ,"6th Floor, Aria Towers J.W. Marriott, New Delhi Aerocity, Asset Area 4, Hospitality District, Near IGI Airport New Delhi - 110 037 ",25-04-2019,24-04-2024,523,33,9500
1035,Delhi,New Delhi,5 Star,With Alcohol,"Roseate House, Formally known as Dusit D-2 Unit of Bird Airport Hotels Private Limited.","National Highway No 8 , Near IGI Airport T3,Mahipalpur, ",25-10-2019,24-10-2024,261,33,9500
1036,Delhi,New Delhi,5 Star,With Alcohol,Taj Palace New Delhi,"Plot No. 10 , GMR Hospitality I.G Airport District New Delhi",05-11-2018,04-11-2023,216,33,9500
1037,Delhi,New Delhi,5 Star,With Alcohol,The Ashok Hotel,"The Indian Hotels Company Limited, Sardar Patel Marg, Diplomatic Enclave",26-02-2020,25-02-2025,403,33,9500
1038,Delhi,New Delhi,5 Star,With Alcohol,THE GRAND NEW DELHI,"50 B, DIPLOMATIC ENCLAVE, CHANAKYAPURI, NEW DELHI",07-01-2022,06-01-2027,550,33,9500
1039,Delhi,New Delhi,5 Star,With Alcohol,THE IMPERIAL,"PLOT NO.2, NELSON MANDELA ROAD, VASANT KUNJ PHASE-II, NEW DELHI-110070",20-06-2020,19-06-2025,390,33,9500
1040,Delhi,New Delhi,5 Star,With Alcohol,THE LODHI UNIT OF LODHI PROPERTY COMPANY LIMITED,JANPATH,31-03-2022,30-03-2027,235,33,9500
1041,Delhi,New Delhi,5 Star,With Alcohol,The Metropolitan Hotel,"LODHI ROAD, NEW DELHI",09-06-2019,08-06-2024,68,33,9500
1042,Delhi,New Delhi,5 Star,With Alcohol,The Park New Delhi,"Bangla Sahib Road,",01-04-2022,31-03-2027,178,33,9500
1043,Delhi,New Delhi,5 Star,With Alcohol,"Park Regis - IAPL Group Pvt Ltd., - Hospitality Division","The Park Hotel 15 Parliament street, connaught place sales office",24-08-2018,23-08-2023,220,33,9500
1044,Goa,Arpora,5 Star,With Alcohol,RESORT RIO,"Sanquadi Chim Bata, 157-1, Arpora Village, Bardez Taluka, North Goa.",19-08-2019,18-08-2024,96,33,9500
1045,Goa,Arpora,5 Star,With Alcohol,"The Indian Hotels Co Ltd. Unit: Taj Holiday Village Resort and Spa, Goa","SURVEY NO 145-1, TAMBUDKI AROPRA BARDEZ GOA. ",25-07-2022,24-07-2027,82,33,9500
1046,Goa,Bardez,5 Star,With Alcohol,W GOA UNIT OF DIANA BUILDWELL PRIVATE LIMITED,"Dando, Candolim, Bardez, ",31-08-2020,30-08-2025,142,33,9500
1047,Goa,Bardez,5 Star,With Alcohol,The Lalit Golf and Spa Resort Goa,"VAGATOR BEACH, VAGATOR, ANJUNA, BARDEZ, GOA",03-12-2018,02-12-2023,110,33,9500
1048,Goa,Canacona,5 Star,With Alcohol,Novotel Goa Candolim,"Bharat Hotels Limited, Rajbaga Canacona Goa",08-03-2020,07-03-2025,255,33,9500
1049,Goa,Candolim,5 Star,With Alcohol,Novotel Goa Resort and Spa,Survey No 179 - 1 Anna Waddo Candolim Bardez Goa,30-09-2022,29-09-2027,149,33,9500
1050,Goa,Candolim,5 Star,With Alcohol,"The Indian Hotels Company Limited: Unit: Taj Fort Aguada Resort Spa, Goa","Survey No 200 - 8 Pinto Wadoo Bardez off main candolim road , Candolim",30-09-2022,29-09-2027,121,33,9500
1051,Goa,Candolim,5 Star,With Alcohol,ITC Grand Goa Resort Spa,"Sinquerim, Candolim, Bardez, Goa 403515",18-05-2020,17-05-2025,143,33,9500
1052,Goa,Cansaulim,5 Star,With Alcohol,GOA MARRIOTT RESORT,"263C Arossim Beach, Cansaulim, Goa Cansaulim Cansaulim",15-05-2022,14-05-2027,246,33,9500
1053,Goa,Panaji*,5 Star,With Alcohol,Hotel Cidade de Goa (Unit of Fomento Resorts and Hotels Ltd) ,"POST BOX. NO. 64, MIRAMAR, PANAJI, 403001. Panaji*",02-01-2023,01-01-2028,190,33,9500
1054,Goa,Panaji*,5 Star,With Alcohol,Taj Hotel and Convention centre Goa (Unit of Fomento Resorts and Hotels Limited),"Vainguinim Beach , Goa ",25-07-2022,24-07-2027,207,33,9500
1055,Goa,Panaji*,5 Star,With Alcohol,"Vivanta by Taj, Panaji, goa","Survey no 246-1, Vainguinim Plateau , Donapaula",25-07-2022,24-07-2027,299,33,9500
1056,Goa,Panaji*,5 Star,With Alcohol,Caravela Beach Resort,"Off D.B Bandodkar Road, St. Inez Junction",25-07-2022,24-07-2027,172,33,9500
1057,Goa,Salcete,5 Star,With Alcohol,PLANET HOLLYWOOD BEACH RESORT GOA,"Varca Beach, Salcete, Goa â€“ 403 721, India ",11-12-2018,10-12-2023,199,33,9500
1058,Goa,Salcete,5 Star,With Alcohol,The St. Regis Goa,HNO 30-3 ASCONA WADDO UTORDA,30-11-2022,29-11-2027,115,33,9500
1059,Goa,Salcete,5 Star,With Alcohol,"The Zuri White Sands, Goa, Resort and Casino (Unit of Silver Springs Pleasure Resorts Private Limited)","Mobor, Cavelossim Salcete",17-02-2020,16-02-2025,206,33,9500
1060,Goa,Salcette,5 Star,With Alcohol,Courtyard by Marriott Ahmedabad (a unit of Pacifica Hotels (Ahmedabad Project) Pvt. Ltd.,"Plot No. 178-1 and 179-1, Pedda Varca, Salcette, Goa - 403721",06-01-2019,05-01-2024,154,33,9500
1061,Gujarat,Ahmedabad,5 Star,With Alcohol,Shiva Satya Hotels Pvt. Ltd. ,"F. P. 86-2-6, Ramdev Nagar, Cross Roads, Near Satellite Police station",22-02-2022,21-02-2027,164,33,9500
1062,Gujarat,Ahmedabad,5 Star,With Alcohol,MADHUBHAN RESORT AND SPA,"Trading as ""CROWNE PLAZA AHMEDABAD CITY CENTRE"" Shapath-V, S.G.Road",07-01-2022,06-01-2027,200,33,9500
1063,Gujarat,Anand,5 Star,With Alcohol,GARUD The Leela hotel,"ANAND SOJITRA ROAD , VALLABH VIDYANAGAR Anand",19-11-2022,18-11-2027,113,33,9500
1064,Gujarat,Gandhinagar,5 Star,With Alcohol,Hyatt Regency Gurgaon,above railway station sector 14 gandhinagar 382016,14-12-2021,13-12-2026,318,33,9500
1065,Haryana,Gurgaon,5 Star,With Alcohol,"LE MERIDIENGURGAON, DELHI NCR",New Delhi NCR NH-8 Gurgaon ,09-01-2020,08-01-2025,451,33,9500
1066,Haryana,Gurgaon,5 Star,With Alcohol,"Taj City Centre, Gurugram",M G ROAD SECTOR 26 DELHI GURGAON BORDER GURGAON 122002 Gurgaon,09-09-2022,08-09-2027,285,33,9500
1067,Haryana,Gurgaon,5 Star,With Alcohol,The Leela Ambience Gurugram (Ambience Hotels and Resorts Pvt. Ltd.) ,"Plot No. 1, Sector 44, Gurugram",30-03-2020,29-03-2025,208,33,9500
1068,Haryana,Gurgaon,5 Star,With Alcohol,The Oberoi Gurgaon,"Ambience Island, Village Nathupur, NH 8, Gurugram, Haryana",18-02-2020,17-02-2025,412,33,9500
1069,Haryana,Gurgaon,5 Star,With Alcohol,"Trident, Gurgaon","443, Udyog Vihar, Phase V, Gurgaon",01-04-2022,31-03-2027,202,33,9500
1070,Haryana,Gurgaon,5 Star,With Alcohol,Wildflower Hall,"443, Udyog Vihar, Phase V, Gurgaon 122016",02-10-2019,01-10-2024,136,33,9500
1071,Himachal Pradesh,Shimla*,5 Star,With Alcohol,Radisson Blu Hotel Ranchi ,"Chharabra, Shimla-171012 Shimla*",07-10-2020,06-10-2025,85,33,9500
1072,Jharkhand,Ranchi*,5 Star,With Alcohol,Bengaluru Marriott Hotel Whitefield Unit Of Chalet Hotels Limited,"Radisson Blu Hotel Ranchi, Main Road , Kadru Diversion",06-12-2021,05-12-2026,115,33,9500
1073,Karnataka,Bangalore,5 Star,With Alcohol,Golden Palms Hotel Spa,"No 75, EPIP Area, Whitefield Bangalore",15-03-2019,14-03-2024,391,33,9500
1074,Karnataka,Bangalore,5 Star,With Alcohol,Hotel Hilton(A Unit of prestige Hospitality Ventures Limited),"Golden Palms Hotel & Spa, No 31, 32 , Golden Palms Avenue, Nagarur Village , off Tumkur Road , Nelamangala , Bangalore - 562123",07-12-2022,06-12-2027,150,33,9500
1075,Karnataka,Bangalore,5 Star,With Alcohol,ITC GARDENIA,Kensington Ulsoor Bangalore,07-11-2019,06-11-2024,285,33,9500
1076,Karnataka,Bangalore,5 Star,With Alcohol,ITC Windsor,"NO.1, RESIDENCY ROAD Bangalore",07-12-2020,06-12-2025,292,33,9500
1077,Karnataka,Bangalore,5 Star,With Alcohol,radisson blu bengaluru outer ring road,"No.25 , golf course road, Bangalore, Karnataka",07-01-2019,06-01-2024,240,33,9500
1078,Karnataka,Bangalore,5 Star,With Alcohol,Sheraton Grand Bangalore,"90-4 Marathahalli, Outer Ring Road,",10-04-2019,09-04-2024,218,33,9500
1079,Karnataka,Bangalore,5 Star,With Alcohol,SHERATON GRAND BENGALURU WHITEFIELD HOTEL CONVENTION CENTER,"26- 1, Dr Rajkumar Road, Brigade Gateway, Malleswaram - Rajajinagar Bangalore",07-12-2022,06-12-2027,230,33,9500
1080,Karnataka,Bangalore,5 Star,With Alcohol,"Taj MG Road, Bengaluru","Prestige Shantiniketan Hoodi, Whitefield",09-10-2019,08-10-2024,360,33,9500
1081,Karnataka,Bangalore,5 Star,With Alcohol,"Taj West End, Bangalore","413 , Mahatma Gandhi Road Bengaluru - 560 001, Karnataka. Bangalore",08-04-2021,07-04-2026,165,33,9500
1082,Karnataka,Bangalore,5 Star,With Alcohol,The Den Bengaluru,Race Course Road,22-07-2020,21-07-2025,117,33,9500
1083,Karnataka,Bangalore,5 Star,With Alcohol,THE INDIAN HOTELS COMPANY LIMITED ,"ITPL Main Road, Whitefield",16-09-2022,15-09-2027,226,33,9500
1084,Karnataka,Bangalore,5 Star,With Alcohol,The Leela Palace Bengaluru (Schloss Bangalore Private Limited),"2275 TUMKUR ROAD, YESHWANTPUR, ",08-08-2018,07-08-2023,327,33,9500
1085,Karnataka,Bangalore,5 Star,With Alcohol,The Oberoi Bangalore,"23 Old Airport Road The Leela Palace Kodihalli Bangaluru Karnataka, 560008",08-08-2022,07-08-2027,357,33,9500
1086,Karnataka,Bangalore,5 Star,With Alcohol,"The Zuri Whitefield, Bengaluru (Unit of Zuri Hospitality Private Limited)",39 Mahatma Gandhi Road Banglore-560001 ,09-09-2022,08-09-2027,160,33,9500
1087,Karnataka,Bangalore,5 Star,With Alcohol,Vivanta Bengaluru Whitefield,"No. 244, Hoody Village, Rajapalaya, ITPL Road, Whitefield, Bengaluru - 560048",23-01-2020,22-01-2025,162,33,9500
1088,Karnataka,Bangalore,5 Star,With Alcohol,Vivanta bt Taj-Yeshwantpur,"Whitefield Main Road, ITPB, Whitefield Bangaluru",12-06-2020,11-06-2025,199,33,9500
1089,Karnataka,Bangalore,5 Star,With Alcohol,Radisson Blu Plaza Hotel Mysore,"No. 2275, (Plot No.21724) Tumkur Road, Yeshwantpur ",08-08-2018,07-08-2023,327,33,9500
1090,Karnataka,Mysore,5 Star,With Alcohol,Crowne Plaza Kochi,1 MG Road,19-08-2019,18-08-2024,153,33,9500
1091,Kerala,Ernakulam,5 Star,With Alcohol,CROWNE PLAZA KOCHI,"Crowne Plaza Kochi , A Unit of KGA Hotels and Resorts Pvt Ltd, XI",15-01-2019,14-01-2024,269,33,9500
